sample_ID	PEL	CEU	YRI
IHG_87673_1	0.24156820295900155	0.5357790646916591	0.22265273234933927
IHG_87674_1	0.08349661334566197	0.389760927094125	0.526742459560213
IHG_87676_1	0.14973672831887674	0.5863086209652956	0.26395465071582774
IHG_87677_100	0.17345801840237243	0.6786877745088084	0.14785420708881922
IHG_87679_1	0.11559257128309638	0.7362436078859053	0.14816382083099838
IHG_87682_1008	0.23451082899708503	0.5670246332280384	0.19846453777487655
IHG_87684_105	0.04402231283465413	0.23630160804306696	0.7196760791222789
IHG_87684_106	0.1905472905152388	0.6660474821931776	0.14340522729158364
IHG_87693_1	0.19483949569411738	0.3854403347415522	0.41972016956433045
IHG_87694_1	0.10422737919676944	0.8491988817001955	0.046573739103034986
IHG_87695_1001	0.21013934360338266	0.6710321408612849	0.11882851553533241
IHG_87698_1	0.12204484683119786	0.7709087985915832	0.10704635457721885
IHG_87699_1	0.20187222442796296	0.6983940214547678	0.09973375411726922
IHG_87704_100	0.15551751817650086	0.64238832131029	0.20209416051320914
IHG_87724_100	0.20205293459504858	0.6466893007064922	0.1512577646984592
IHG_87749_100	0.18437153184544114	0.7350541207918112	0.0805743473627477
IHG_87751_1	0.19642085481780014	0.7177581384414073	0.08582100674079246
IHG_87763_1	0.1907004522205802	0.7400494891663577	0.06925005861306205
IHG_87771_1	0.21195083238290066	0.7034537771005573	0.08459539051654205
IHG_87776_1	0.21397135398689468	0.7113148306595412	0.07471381535356418
IHG_87778_1_2	0.19981421885143172	0.4043782570249545	0.39580752412361375
IHG_87781_1	0.15211737993096497	0.7604267701886676	0.08745584988036742
IHG_87782_1	0.19982273500354	0.5720911630857323	0.22808610191072776
IHG_87787_1	0.18270488216806782	0.41099917819132153	0.4062959396406106
IHG_87788_1	0.12432427236254447	0.8060227001905425	0.06965302744691308
IHG_87796_1	0.22272544222377894	0.5569503478654587	0.22032420991076235
IHG_87816_1	0.1503419557652995	0.5083656355713996	0.3412924086633009
IHG_87819_1	0.22324802428496904	0.6604520476765163	0.11629992803851469
IHG_87820_1	0.19613453146131105	0.6394868940935194	0.16437857444516946
IHG_87822_1	0.14934350144690714	0.6573253940430032	0.19333110451008964
IHG_87826_1	0.1552507432600785	0.43688479672009434	0.4078644600198271
IHG_87827_1	0.20500739421358433	0.39441906874844435	0.40057353703797133
IHG_87831_1	0.17354240572780907	0.3911102210728571	0.4353473731993338
IHG_87838_1	0.16382173422663468	0.6915814223496606	0.14459684342370477
IHG_87840_1	0.06850283078186406	0.13912921570497158	0.7923679535131644
IHG_87841_1	0.17794377249280288	0.7622096782455797	0.05984654926161735
IHG_87842_1	0.21849549527811624	0.6007469181529395	0.18075758656894425
IHG_87843_1	0.2066027533752027	0.5456668979361106	0.24773034868868676
IHG_87844_1	0.16680845199709574	0.6029845371193909	0.23020701088351336
IHG_87847_1	0.16111424301923916	0.38498762383743235	0.4538981331433285
IHG_87850_1	0.07399329727216035	0.14765807752511328	0.7783486252027264
IHG_87851_1	0.13994825018235532	0.4734877991282299	0.3865639506894148
IHG_87852_1	0.145706781915151	0.7607423839471049	0.09355083413774412
IHG_87854_1	0.18864212406252973	0.7250425452765743	0.08631533066089599
IHG_87855_1	0.19698027568848897	0.6703672358338003	0.13265248847771072
IHG_87856_1001	0.3197413180087327	0.5814399626115115	0.09881871937975574
IHG_87858_101	0.16667277421009785	0.451689933611433	0.38163729217846915
IHG_87860_9000	0.15340170599171946	0.7433434980920594	0.10325479591622119
IHG_87861_1	0.20588333207096432	0.6282963476417162	0.1658203202873195
IHG_87861_100	0.1671421303206112	0.633218167429873	0.19963970224951577
IHG_87867_1	0.1424396762881551	0.41204982619952907	0.44551049751231586
IHG_87868_1	0.1698713635224044	0.42252895136877144	0.40759968510882416
IHG_87869_1	0.09897678432418978	0.25236319995189666	0.6486600157239136
IHG_87869_100	0.06956915625190727	0.21867001188003218	0.7117608318680605
IHG_87874_1	0.19466897910304015	0.6617893416227322	0.1435416792742277
IHG_87875_1	0.09138650569246703	0.5112364175438411	0.3973770767636919
IHG_87877_1	0.23973284314705884	0.624901951347223	0.13536520550571815
IHG_87881_1	0.213928450644834	0.6219123948593925	0.16415915449577348
IHG_87888_1	0.19518323856103353	0.6137165661997278	0.1911001952392387
IHG_87889_1	0.16070701610933397	0.700403639803411	0.13888934408725495
IHG_87894_1	0.1732427274964229	0.5560065388564279	0.27075073364714924
IHG_87895_1	0.15883572071614646	0.7888645246651637	0.052299754618689936
IHG_87898_1	0.3325709011598612	0.544217152072283	0.12321194676785575
IHG_87899_1	0.16971768568663217	0.7405958132273649	0.08968650108600294
IHG_87901_1	0.15874804305921345	0.7334648261627548	0.10778713077803179
IHG_87906_1	0.17506931309104193	0.5791914403897095	0.24573924651924864
IHG_87906_100	0.19849395720943244	0.5904423095856131	0.2110637332049545
